Member_ID,YEAR,TotalTxn,TotalQty,TotalSpend,MaxSaleDate,Mode_ProductCategory
M001786,2021,10,10,2585.09,2021-12-17,Merchandise
M001786,2022,14,14,2417.96,2022-12-03,Merchandise
M001786,2023,19,57,5404.62,2023-12-17,Merchandise
M001786,2024,15,15,806.92,2024-12-14,Coffee
M001786,2025,19,38,5310.22,2025-03-01,Beverage
M001787,2025,10,30,1017.45,2025-03-26,Pastry
M001788,2025,6,6,1233.72,2025-03-02,Pastry
M001789,2022,3,9,368.2,2022-12-12,Coffee
M001789,2024,3,6,389.51,2024-12-10,Dessert
M001789,2025,2,6,135.62,2025-03-01,Merchandise
M001790,2023,8,24,1896.43,2023-12-01,Sandwich
M001790,2024,7,14,1187.98,2024-12-17,Merchandise
M001790,2025,7,7,438.89,2025-03-13,Coffee
M001791,2022,4,8,1028.05,2022-12-14,Merchandise
M001791,2023,3,3,887.57,2023-12-15,Beverage
M001791,2024,2,4,245.94,2024-12-12,Beverage
M001791,2025,5,5,887.83,2025-03-10,Pastry
M001792,2025,16,48,4700.46,2025-03-11,Beverage
M001793,2022,7,14,1038.1,2022-12-01,Beverage
M001793,2023,7,7,1081.36,2023-12-12,Pastry
M001793,2024,9,27,804.15,2024-12-21,Sandwich
M001793,2025,9,18,1773.87,2025-03-13,Merchandise
M001794,2021,10,30,2532.13,2021-12-04,Dessert
M001794,2022,7,21,1322.95,2022-12-10,Coffee
M001794,2023,5,5,773.8,2023-12-08,Sandwich
M001794,2024,7,14,534.27,2024-12-26,Merchandise
M001794,2025,9,9,2399.8,2025-03-20,Coffee
M001795,2024,2,6,471.21,2024-12-20,Pastry
M001795,2025,5,15,1109.81,2025-03-10,Pastry
M001796,2024,1,3,90.83,2024-12-26,Pastry
M001796,2025,3,6,773.55,2025-03-20,Dessert
M001797,2023,10,20,963.85,2023-12-13,Beverage
M001797,2024,18,36,1490.04,2024-12-08,Coffee
M001797,2025,13,26,1782.49,2025-03-28,Dessert
M001798,2021,4,12,273.7,2021-12-22,Sandwich
M001798,2022,1,2,74.76,2022-12-13,Beverage
M001798,2023,4,8,806.21,2023-12-26,Dessert
M001798,2024,2,6,164.31,2024-12-05,Sandwich
M001798,2025,4,8,418.12,2025-03-03,Dessert
M001799,2025,3,6,734.6,2025-03-19,Coffee
M001800,2023,1,3,126.43,2023-12-09,Merchandise
M001800,2024,5,15,597.29,2024-12-10,Pastry
M001800,2025,5,5,721.33,2025-03-19,Beverage
M001801,2025,28,28,3048.83,2025-03-13,Beverage
M001802,2025,18,54,2818.95,2025-03-17,Dessert
M001803,2025,8,24,2143.23,2025-03-17,Beverage
M001804,2021,2,6,556.46,2021-12-10,Coffee
M001804,2022,2,4,392.04,2022-12-24,Merchandise
M001804,2023,3,9,189.7,2023-12-10,Sandwich
M001804,2024,3,3,493.53,2024-12-15,Pastry
M001804,2025,3,6,694.76,2025-03-16,Dessert
M001805,2024,5,15,667.56,2024-12-15,Merchandise
M001805,2025,8,16,2209.66,2025-03-15,Sandwich
M001806,2025,19,19,3852.02,2025-03-09,Beverage
M001807,2025,6,12,1119.21,2025-03-18,Coffee
M001808,2025,4,12,1149.64,2025-03-20,Merchandise
M001809,2024,1,3,213.04,2024-12-12,Dessert
M001809,2025,4,4,1090.65,2025-03-16,Sandwich
M001810,2025,5,5,1297.55,2025-03-20,Merchandise
M001811,2024,7,14,2044.72,2024-12-15,Dessert
M001811,2025,8,24,1943.13,2025-03-25,Merchandise
M001812,2025,13,13,3129.99,2025-03-16,Beverage
M001813,2025,4,4,606.33,2025-03-24,Beverage
M001814,2021,5,10,337.5,2021-12-08,Pastry
M001814,2022,4,4,991.12,2022-12-04,Pastry
M001814,2023,4,4,503.05,2023-12-27,Dessert
M001814,2024,3,3,607.53,2024-12-13,Beverage
M001814,2025,3,9,514.88,2025-03-01,Sandwich
M001815,2025,3,6,872.84,2025-03-26,Pastry
M001816,2024,50,150,10622.99,2024-12-10,Coffee
M001816,2025,40,80,5802.91,2025-03-02,Dessert
M001817,2021,1,3,94.16,2021-12-17,Dessert
M001817,2022,3,9,272.64,2022-12-01,Coffee
M001817,2023,5,5,1278.52,2023-12-12,Pastry
M001817,2024,3,3,366.63,2024-12-12,Beverage
M001817,2025,5,10,998.34,2025-03-02,Coffee
M001818,2025,13,13,940.79,2025-03-11,Pastry
M001819,2021,5,10,1365.43,2021-12-04,Sandwich
M001819,2022,7,21,1556.64,2022-12-23,Pastry
M001819,2023,9,18,2646.13,2023-12-03,Merchandise
M001819,2024,8,16,2028.34,2024-12-24,Dessert
M001819,2025,6,6,639.3,2025-03-27,Sandwich
M001820,2022,9,18,2485.14,2022-12-01,Coffee
M001820,2023,7,14,1133.56,2023-12-13,Coffee
M001820,2024,10,30,2861.61,2024-12-19,Merchandise
M001820,2025,5,15,768.02,2025-03-03,Coffee
M001821,2022,5,10,328.74,2022-12-21,Beverage
M001821,2023,2,6,303.97,2023-12-27,Pastry
M001821,2024,4,8,901.14,2024-12-12,Sandwich
M001821,2025,1,1,254.55,2025-03-26,Coffee
M001822,2023,5,10,1171.78,2023-12-14,Beverage
M001822,2024,4,8,502.71,2024-12-02,Coffee
M001822,2025,5,15,466.11,2025-03-17,Dessert
M001823,2021,7,21,717.77,2021-12-11,Pastry
M001823,2022,10,20,2563.88,2022-12-11,Merchandise
M001823,2023,8,8,2058.8,2023-12-18,Merchandise
M001823,2024,10,30,505.83,2024-12-23,Dessert
M001824,2021,18,36,5259.75,2021-12-15,Sandwich
M001824,2022,13,39,3135.27,2022-12-25,Coffee
M001824,2023,14,42,1008.73,2023-12-28,Merchandise
M001824,2024,15,45,4038.52,2024-12-05,Merchandise
M001824,2025,15,45,4251.64,2025-03-25,Sandwich
M001825,2024,7,7,579.49,2024-12-13,Dessert
M001826,2024,5,15,1433.49,2024-12-24,Sandwich
M001826,2025,8,8,1678.35,2025-03-05,Sandwich
M001827,2024,1,1,79.71,2024-12-18,Sandwich
M001827,2025,2,6,491.29,2025-03-09,Pastry
M001828,2025,42,84,4768.84,2025-03-01,Coffee
M001829,2021,12,36,2862.57,2021-12-04,Dessert
M001829,2022,10,20,1900.5,2022-12-08,Coffee
M001829,2023,15,45,1458.56,2023-12-01,Coffee
M001829,2024,14,42,3258.97,2024-12-21,Pastry
M001829,2025,19,19,5129.68,2025-03-05,Coffee
M001830,2024,3,9,425.77,2024-12-12,Merchandise
M001830,2025,2,6,250.77,2025-03-16,Sandwich
M001831,2021,31,93,8711.87,2021-12-18,Merchandise
M001831,2022,45,45,8935.86,2022-12-20,Dessert
M001831,2023,26,26,1491.65,2023-12-22,Sandwich
M001831,2025,44,88,8216.4,2025-03-17,Pastry
M001832,2023,9,9,1977.42,2023-12-19,Sandwich
M001832,2024,10,30,1105.62,2024-12-15,Dessert
M001832,2025,10,10,1902.14,2025-03-18,Beverage
M001833,2024,10,30,1971.28,2024-12-25,Merchandise
M001833,2025,8,24,1783.65,2025-03-01,Beverage
M001834,2022,15,30,1340.12,2022-12-11,Merchandise
M001834,2023,20,40,1017.72,2023-12-07,Pastry
M001834,2024,18,54,3184.08,2024-12-12,Dessert
M001834,2025,15,15,3730.01,2025-03-18,Coffee
M001835,2022,10,20,1353.5,2022-12-22,Pastry
M001835,2024,10,20,2952.18,2024-12-07,Dessert
M001836,2021,9,18,1530.02,2021-12-16,Pastry
M001836,2022,5,5,622.34,2022-12-26,Sandwich
M001836,2023,7,7,1543.62,2023-12-08,Merchandise
M001836,2025,10,30,2372.5,2025-03-01,Coffee
M001837,2025,1,1,239.33,2025-03-16,Pastry
M001838,2021,10,10,2337.44,2021-12-20,Merchandise
M001838,2022,6,12,423.83,2022-12-21,Beverage
M001838,2023,8,16,1366.83,2023-12-01,Beverage
M001838,2024,6,12,574.43,2024-12-11,Beverage
M001838,2025,10,30,562.35,2025-03-08,Coffee
M001839,2021,48,48,2537.24,2021-12-01,Coffee
M001839,2022,22,66,5861.86,2022-12-08,Pastry
M001839,2023,38,38,2464.44,2023-12-16,Sandwich
M001839,2025,42,126,4911.82,2025-03-02,Dessert
M001840,2023,3,3,567.16,2023-12-22,Pastry
M001840,2025,3,6,777.58,2025-03-09,Sandwich
M001841,2024,5,10,310.31,2024-12-13,Coffee
M001841,2025,10,10,1728.61,2025-03-15,Dessert
M001842,2025,9,9,612.9,2025-03-04,Dessert
M001843,2023,5,10,451.18,2023-12-20,Coffee
M001843,2024,7,14,1436.14,2024-12-27,Dessert
M001843,2025,10,10,2138.26,2025-03-15,Coffee
M001844,2025,8,16,1329.9,2025-03-28,Merchandise
M001845,2025,30,90,6223.46,2025-03-15,Sandwich
M001846,2021,1,1,251.39,2021-12-08,Beverage
M001846,2022,3,9,591.8,2022-12-24,Sandwich
M001846,2023,5,5,1291.82,2023-12-01,Dessert
M001846,2024,5,15,1297.98,2024-12-07,Merchandise
M001846,2025,4,12,482.35,2025-03-23,Beverage
M001847,2024,2,2,369.02,2024-12-10,Sandwich
M001847,2025,2,4,538.49,2025-03-01,Sandwich
M001848,2025,5,5,282.55,2025-03-15,Coffee
M001849,2025,17,34,2284.59,2025-03-15,Sandwich
M001850,2025,10,30,1585.42,2025-03-10,Merchandise
M001851,2023,4,4,729.0,2023-12-11,Coffee
M001851,2024,2,6,201.16,2024-12-07,Sandwich
M001851,2025,1,2,250.38,2025-03-06,Beverage
M001852,2021,20,20,5327.88,2021-12-18,Coffee
M001852,2022,14,42,3966.31,2022-12-27,Merchandise
M001852,2023,10,30,2722.57,2023-12-17,Merchandise
M001852,2024,11,11,1007.23,2024-12-12,Dessert
M001853,2024,10,20,2953.93,2024-12-22,Beverage
M001853,2025,12,12,899.77,2025-03-15,Coffee
M001854,2021,18,18,903.56,2021-12-17,Coffee
M001854,2022,20,40,5996.2,2022-12-14,Pastry
M001854,2023,12,12,1601.48,2023-12-14,Beverage
M001854,2024,20,40,1572.73,2024-12-01,Beverage
M001854,2025,16,48,2441.6,2025-03-21,Beverage
M001855,2023,43,86,3234.14,2023-12-16,Pastry
M001855,2024,39,78,6120.38,2024-12-19,Sandwich
M001855,2025,34,68,10004.55,2025-03-11,Pastry
M001856,2021,4,8,738.37,2021-12-27,Dessert
M001856,2022,4,12,682.39,2022-12-25,Pastry
M001856,2023,5,10,360.55,2023-12-21,Beverage
M001856,2025,2,6,340.21,2025-03-27,Coffee
M001857,2024,20,60,1084.84,2024-12-20,Sandwich
M001857,2025,10,30,1599.74,2025-03-21,Coffee
M001858,2021,5,15,1012.4,2021-12-13,Merchandise
M001858,2022,10,10,852.08,2022-12-02,Merchandise
M001858,2023,8,8,1073.58,2023-12-19,Beverage
M001858,2024,10,30,2021.6,2024-12-23,Sandwich
M001858,2025,10,10,1075.26,2025-03-25,Dessert
M001859,2024,11,22,895.69,2024-12-25,Merchandise
M001859,2025,20,20,3172.04,2025-03-18,Merchandise
M001860,2022,11,22,2529.01,2022-12-24,Beverage
M001860,2023,20,20,1133.56,2023-12-19,Dessert
M001860,2025,13,26,3675.94,2025-03-09,Dessert
M001861,2022,13,26,2064.14,2022-12-02,Merchandise
M001861,2023,18,36,2893.17,2023-12-21,Pastry
M001861,2024,12,24,3306.33,2024-12-09,Coffee
M001861,2025,17,34,1463.04,2025-03-26,Dessert
M001862,2022,7,7,386.03,2022-12-14,Sandwich
M001862,2023,6,18,1260.42,2023-12-05,Beverage
M001862,2024,10,20,1806.23,2024-12-01,Dessert
M001862,2025,10,10,1959.25,2025-03-11,Coffee
M001863,2024,2,6,454.78,2024-12-02,Dessert
M001863,2025,3,9,742.22,2025-03-13,Pastry
M001864,2023,6,6,453.12,2023-12-06,Sandwich
M001864,2024,6,18,1452.82,2024-12-27,Dessert
M001864,2025,8,16,845.88,2025-03-01,Sandwich
M001865,2023,39,78,11453.61,2023-12-24,Sandwich
M001865,2024,34,68,4599.15,2024-12-06,Pastry
M001865,2025,47,141,7063.09,2025-03-26,Sandwich
M001866,2022,23,46,4558.13,2022-12-03,Beverage
M001866,2023,34,34,3804.06,2023-12-23,Merchandise
M001866,2025,40,80,2291.65,2025-03-21,Sandwich
M001867,2024,4,8,882.95,2024-12-23,Dessert
M001867,2025,4,8,619.51,2025-03-18,Beverage
M001868,2021,1,1,186.41,2021-12-08,Coffee
M001868,2022,4,4,695.4,2022-12-25,Pastry
M001868,2023,5,10,925.82,2023-12-21,Pastry
M001868,2024,3,3,365.2,2024-12-26,Dessert
M001868,2025,4,4,863.36,2025-03-12,Pastry
M001869,2021,4,8,900.17,2021-12-12,Sandwich
M001869,2022,3,3,227.4,2022-12-25,Dessert
M001869,2023,1,3,74.95,2023-12-22,Beverage
M001869,2024,5,15,1075.57,2024-12-03,Merchandise
M001870,2024,13,26,2339.28,2024-12-10,Dessert
M001870,2025,10,30,747.63,2025-03-15,Beverage
M001871,2022,17,34,3813.56,2022-12-11,Beverage
M001871,2023,15,15,3853.44,2023-12-20,Coffee
M001871,2024,11,33,1789.96,2024-12-09,Beverage
M001871,2025,14,14,3892.51,2025-03-01,Merchandise
M001872,2024,5,15,1167.03,2024-12-06,Dessert
M001872,2025,4,8,1028.12,2025-03-20,Dessert
M001873,2023,7,21,1660.49,2023-12-02,Pastry
M001873,2024,6,12,931.17,2024-12-11,Pastry
M001873,2025,10,20,1887.74,2025-03-05,Dessert
M001874,2025,18,36,2341.11,2025-03-06,Beverage
M001875,2025,10,20,1949.04,2025-03-01,Merchandise
M001876,2022,9,27,1600.78,2022-12-01,Merchandise
M001876,2023,5,10,1409.68,2023-12-15,Dessert
M001876,2024,8,24,1872.33,2024-12-21,Pastry
M001876,2025,10,30,886.46,2025-03-25,Pastry
M001877,2024,9,9,2474.18,2024-12-14,Dessert
M001877,2025,6,6,1609.65,2025-03-19,Beverage
M001878,2022,10,20,918.34,2022-12-12,Sandwich
M001878,2024,9,27,583.9,2024-12-01,Merchandise
M001878,2025,8,24,668.18,2025-03-22,Pastry
M001879,2022,5,10,1311.11,2022-12-05,Merchandise
M001879,2023,2,4,368.97,2023-12-28,Pastry
M001879,2024,2,6,541.01,2024-12-07,Dessert
M001879,2025,5,10,1056.08,2025-03-09,Dessert
M001880,2022,9,9,569.29,2022-12-05,Merchandise
M001880,2023,6,12,844.86,2023-12-17,Dessert
M001880,2024,6,18,1274.19,2024-12-09,Beverage
M001880,2025,10,30,2540.1,2025-03-04,Beverage
M001881,2022,9,9,1237.83,2022-12-18,Beverage
M001881,2023,5,15,1045.31,2023-12-19,Beverage
M001881,2025,5,15,1322.85,2025-03-20,Sandwich
M001882,2024,17,51,2242.92,2024-12-22,Pastry
M001882,2025,12,24,2387.4,2025-03-17,Dessert
M001883,2021,10,10,1187.1,2021-12-28,Sandwich
M001883,2022,5,5,953.03,2022-12-20,Coffee
M001883,2023,6,18,719.34,2023-12-26,Dessert
M001883,2024,10,20,1176.12,2024-12-09,Coffee
M001883,2025,9,9,1397.0,2025-03-18,Dessert
M001884,2025,15,45,2775.25,2025-03-01,Beverage
M001885,2025,1,1,189.36,2025-03-22,Coffee
M001886,2022,5,5,962.31,2022-12-16,Sandwich
M001886,2023,10,30,2985.83,2023-12-15,Sandwich
M001886,2024,10,30,822.12,2024-12-12,Merchandise
M001886,2025,10,20,1750.55,2025-03-23,Merchandise
M001887,2025,4,12,928.92,2025-03-01,Coffee
M001888,2023,5,5,409.64,2023-12-07,Beverage
M001888,2024,3,9,290.42,2024-12-20,Merchandise
M001888,2025,3,6,658.79,2025-03-01,Pastry
M001889,2021,15,15,2895.57,2021-12-02,Beverage
M001889,2022,17,17,2160.13,2022-12-09,Beverage
M001889,2024,17,51,2909.51,2024-12-06,Sandwich
M001889,2025,17,34,2796.83,2025-03-08,Coffee
M001890,2025,37,37,4933.03,2025-03-05,Merchandise
M001891,2025,1,3,73.62,2025-03-26,Merchandise
M001892,2024,10,30,2573.81,2024-12-08,Sandwich
M001892,2025,7,21,1698.06,2025-03-03,Dessert
M001893,2022,10,30,884.95,2022-12-07,Coffee
M001893,2023,19,38,5109.25,2023-12-15,Pastry
M001893,2024,16,48,3898.53,2024-12-25,Pastry
M001893,2025,17,34,2312.94,2025-03-15,Sandwich
M001894,2025,3,3,398.9,2025-03-14,Dessert
M001895,2025,8,24,1120.18,2025-03-24,Beverage
M001896,2024,14,42,2369.34,2024-12-06,Merchandise
M001896,2025,18,36,1402.05,2025-03-02,Coffee
M001897,2023,7,14,807.09,2023-12-21,Sandwich
M001897,2024,6,6,728.57,2024-12-20,Dessert
M001897,2025,9,18,1879.73,2025-03-17,Sandwich
M001898,2021,1,2,254.56,2021-12-23,Merchandise
M001898,2022,1,2,216.59,2022-12-13,Pastry
M001898,2023,4,4,627.4,2023-12-11,Merchandise
M001898,2024,1,3,148.48,2024-12-04,Pastry
M001898,2025,4,8,854.96,2025-03-12,Sandwich
M001899,2025,6,6,1162.3,2025-03-04,Merchandise
M001900,2025,20,20,2444.05,2025-03-20,Merchandise
M001901,2025,8,24,574.24,2025-03-17,Coffee
M001902,2024,4,8,897.14,2024-12-15,Sandwich
M001902,2025,2,4,125.8,2025-03-09,Dessert
M001903,2024,10,30,1799.42,2024-12-20,Pastry
M001903,2025,14,14,3095.58,2025-03-19,Sandwich
M001904,2025,5,5,1461.61,2025-03-10,Beverage
M001905,2021,18,54,3520.36,2021-12-23,Dessert
M001905,2022,16,48,3749.24,2022-12-23,Dessert
M001905,2023,17,34,2155.29,2023-12-24,Sandwich
M001905,2024,10,30,1232.29,2024-12-03,Dessert
M001905,2025,15,15,3471.13,2025-03-23,Beverage
M001906,2021,1,3,247.03,2021-12-28,Sandwich
M001906,2022,1,1,298.21,2022-12-01,Sandwich
M001906,2023,4,8,262.12,2023-12-21,Dessert
M001906,2024,3,6,615.88,2024-12-18,Beverage
M001906,2025,3,6,573.96,2025-03-27,Coffee
M001907,2024,33,99,2396.36,2024-12-02,Beverage
M001907,2025,34,34,2628.16,2025-03-17,Merchandise
M001908,2021,7,21,1957.81,2021-12-04,Pastry
M001908,2022,10,20,1319.46,2022-12-23,Pastry
M001908,2023,7,21,1253.58,2023-12-24,Pastry
M001908,2024,7,14,485.73,2024-12-04,Beverage
M001908,2025,10,20,1174.98,2025-03-07,Sandwich
M001909,2021,7,21,569.73,2021-12-27,Beverage
M001909,2022,8,24,509.42,2022-12-07,Coffee
M001909,2023,10,10,824.28,2023-12-24,Coffee
M001909,2025,8,16,864.83,2025-03-10,Sandwich
M001910,2025,3,9,461.34,2025-03-06,Merchandise
M001911,2024,10,20,2926.24,2024-12-07,Pastry
M001911,2025,8,16,547.67,2025-03-13,Merchandise
M001912,2023,18,54,5141.73,2023-12-02,Pastry
M001912,2024,11,22,2533.01,2024-12-03,Sandwich
M001912,2025,13,26,3427.0,2025-03-04,Beverage
M001913,2021,26,78,3778.62,2021-12-17,Sandwich
M001913,2023,29,87,4086.56,2023-12-13,Coffee
M001913,2024,44,44,11241.41,2024-12-08,Sandwich
M001913,2025,35,35,9425.9,2025-03-09,Coffee
M001914,2022,10,20,2506.92,2022-12-08,Coffee
M001914,2023,5,5,1491.77,2023-12-20,Coffee
M001914,2025,9,9,1514.86,2025-03-28,Merchandise
M001915,2022,7,7,1236.52,2022-12-02,Sandwich
M001915,2023,10,10,1047.34,2023-12-12,Sandwich
M001915,2024,9,18,1777.65,2024-12-03,Dessert
M001915,2025,9,18,2436.66,2025-03-20,Dessert
M001916,2022,14,42,3465.73,2022-12-19,Dessert
M001916,2024,17,51,4925.78,2024-12-27,Pastry
M001916,2025,10,20,2059.37,2025-03-24,Pastry
M001917,2023,16,16,3112.02,2023-12-10,Coffee
M001917,2024,17,34,961.46,2024-12-15,Sandwich
M001918,2023,7,14,1252.69,2023-12-25,Dessert
M001918,2024,10,10,2113.81,2024-12-11,Dessert
M001918,2025,9,18,2397.03,2025-03-24,Merchandise
M001919,2023,6,6,553.86,2023-12-06,Coffee
M001919,2024,5,5,749.12,2024-12-23,Coffee
M001919,2025,5,10,1315.72,2025-03-16,Coffee
M001920,2021,6,12,1438.2,2021-12-11,Dessert
M001920,2023,7,21,607.22,2023-12-02,Pastry
M001920,2024,5,5,1269.66,2024-12-07,Pastry
M001920,2025,10,10,1173.92,2025-03-23,Pastry
M001921,2023,7,14,588.64,2023-12-09,Merchandise
M001921,2024,6,12,659.79,2024-12-05,Pastry
M001921,2025,10,10,537.69,2025-03-04,Pastry
M001922,2025,5,15,464.12,2025-03-22,Merchandise
M001923,2022,10,10,1332.28,2022-12-21,Dessert
M001923,2023,9,9,2056.83,2023-12-08,Sandwich
M001923,2024,6,18,784.07,2024-12-13,Coffee
M001923,2025,8,16,767.59,2025-03-09,Merchandise
M001924,2023,7,14,1636.69,2023-12-26,Beverage
M001924,2024,9,27,2403.45,2024-12-15,Dessert
M001924,2025,6,12,403.67,2025-03-09,Coffee
M001925,2021,10,30,1662.34,2021-12-20,Coffee
M001925,2022,13,26,827.94,2022-12-16,Pastry
M001925,2023,15,30,2512.06,2023-12-24,Pastry
M001925,2024,17,51,4813.21,2024-12-25,Pastry
M001925,2025,19,19,2334.52,2025-03-26,Dessert
M001926,2025,5,10,1134.62,2025-03-28,Beverage
M001927,2023,10,30,955.76,2023-12-10,Pastry
M001927,2024,6,6,719.04,2024-12-06,Dessert
M001927,2025,6,6,1719.21,2025-03-28,Pastry
M001928,2023,10,10,992.12,2023-12-11,Pastry
M001928,2024,6,12,1202.08,2024-12-01,Beverage
M001929,2023,10,20,2798.43,2023-12-27,Coffee
M001929,2024,10,10,2996.68,2024-12-10,Coffee
M001929,2025,7,7,674.67,2025-03-05,Sandwich
M001930,2023,4,8,875.35,2023-12-17,Merchandise
M001930,2024,5,5,969.1,2024-12-08,Merchandise
M001930,2025,1,2,153.75,2025-03-06,Merchandise
M001931,2024,10,10,991.54,2024-12-15,Sandwich
M001931,2025,6,12,1129.23,2025-03-26,Merchandise
M001932,2025,6,6,1373.52,2025-03-15,Dessert
M001933,2022,9,18,2222.47,2022-12-03,Merchandise
M001933,2023,9,9,1215.78,2023-12-25,Coffee
M001933,2024,10,20,1350.69,2024-12-16,Sandwich
M001933,2025,5,15,1124.14,2025-03-06,Sandwich
M001934,2021,8,8,849.99,2021-12-24,Merchandise
M001934,2022,5,5,852.57,2022-12-18,Beverage
M001934,2023,5,15,794.66,2023-12-27,Sandwich
M001934,2024,7,14,1542.22,2024-12-10,Beverage
M001934,2025,7,7,1650.52,2025-03-04,Sandwich
M001935,2023,10,20,2885.35,2023-12-13,Sandwich
M001935,2025,6,18,1557.57,2025-03-15,Merchandise
M001936,2021,12,36,2649.51,2021-12-26,Merchandise
M001936,2022,14,42,1061.56,2022-12-04,Merchandise
M001936,2023,15,30,3520.74,2023-12-06,Merchandise
M001936,2024,11,11,1712.76,2024-12-14,Beverage
M001936,2025,20,60,1130.85,2025-03-21,Dessert
M001937,2022,1,3,128.27,2022-12-13,Sandwich
M001937,2023,2,2,312.15,2023-12-09,Pastry
M001937,2024,3,3,883.81,2024-12-05,Coffee
M001937,2025,3,9,699.38,2025-03-05,Beverage
M001938,2023,14,14,1744.3,2023-12-02,Merchandise
M001938,2024,13,26,881.39,2024-12-05,Merchandise
M001938,2025,11,11,2223.92,2025-03-11,Merchandise
M001939,2024,8,24,894.92,2024-12-01,Dessert
M001939,2025,10,20,1101.93,2025-03-03,Merchandise
M001940,2025,2,4,181.72,2025-03-28,Beverage
M001941,2022,4,8,638.03,2022-12-15,Coffee
M001941,2023,4,8,481.81,2023-12-17,Beverage
M001941,2024,2,2,333.34,2024-12-22,Merchandise
M001942,2023,10,10,2332.91,2023-12-04,Pastry
M001942,2024,7,21,1699.9,2024-12-12,Beverage
M001942,2025,7,7,533.37,2025-03-24,Dessert
M001943,2021,19,57,1043.8,2021-12-09,Sandwich
M001943,2022,10,30,2922.36,2022-12-24,Coffee
M001943,2023,13,39,882.01,2023-12-27,Sandwich
M001943,2024,12,12,1449.69,2024-12-20,Pastry
M001944,2022,14,14,1155.32,2022-12-02,Beverage
M001944,2024,13,13,744.97,2024-12-12,Sandwich
M001944,2025,13,13,1834.41,2025-03-17,Dessert
M001945,2023,15,15,2201.39,2023-12-01,Beverage
M001945,2024,15,45,1184.11,2024-12-04,Sandwich
M001945,2025,15,15,1995.49,2025-03-01,Dessert
M001946,2023,7,21,580.28,2023-12-15,Beverage
M001946,2024,7,7,1294.8,2024-12-04,Coffee
M001946,2025,5,5,349.09,2025-03-23,Beverage
M001947,2024,10,20,2615.17,2024-12-09,Pastry
M001947,2025,9,9,1042.3,2025-03-02,Beverage
M001948,2025,4,8,210.42,2025-03-09,Merchandise
M001949,2021,6,12,821.64,2021-12-04,Merchandise
M001949,2023,6,6,310.34,2023-12-05,Sandwich
M001949,2024,9,27,2674.02,2024-12-11,Merchandise
M001949,2025,7,7,1310.39,2025-03-14,Merchandise
M001950,2022,10,30,1571.28,2022-12-19,Pastry
M001950,2023,6,6,911.26,2023-12-04,Merchandise
M001950,2025,9,27,984.49,2025-03-03,Dessert
M001951,2021,3,3,169.31,2021-12-20,Dessert
M001951,2022,1,1,258.66,2022-12-28,Dessert
M001951,2023,1,3,83.93,2023-12-23,Merchandise
M001951,2025,3,9,207.66,2025-03-23,Dessert
M001952,2023,3,9,262.52,2023-12-12,Sandwich
M001952,2024,3,9,398.08,2024-12-02,Pastry
M001952,2025,3,9,280.28,2025-03-08,Dessert
M001953,2022,8,24,1590.43,2022-12-13,Beverage
M001953,2023,9,9,2427.13,2023-12-02,Sandwich
M001953,2025,10,10,2247.1,2025-03-15,Pastry
M001954,2021,13,13,3041.76,2021-12-16,Beverage
M001954,2022,18,18,3884.5,2022-12-15,Beverage
M001954,2023,10,20,507.61,2023-12-23,Pastry
M001954,2024,10,30,2024.2,2024-12-08,Merchandise
M001954,2025,13,13,3062.79,2025-03-04,Sandwich
M001955,2024,25,25,4762.04,2024-12-22,Pastry
M001955,2025,32,32,8229.03,2025-03-13,Merchandise
M001956,2024,22,44,5644.46,2024-12-05,Dessert
M001956,2025,30,90,2378.51,2025-03-05,Beverage
M001957,2021,8,8,2163.23,2021-12-18,Beverage
M001957,2022,8,8,2355.1,2022-12-28,Coffee
M001957,2023,5,15,549.21,2023-12-01,Merchandise
M001957,2024,10,30,2179.02,2024-12-16,Beverage
M001957,2025,6,12,330.96,2025-03-17,Beverage
M001958,2021,6,6,1524.34,2021-12-20,Merchandise
M001958,2022,5,10,738.8,2022-12-13,Merchandise
M001958,2023,8,8,1984.09,2023-12-11,Sandwich
M001958,2025,7,7,1537.86,2025-03-02,Dessert
M001959,2022,8,24,1643.8,2022-12-12,Coffee
M001959,2023,9,27,2316.27,2023-12-12,Sandwich
M001959,2024,7,14,1749.97,2024-12-19,Dessert
M001959,2025,5,5,576.56,2025-03-14,Coffee
M001960,2025,15,15,3371.87,2025-03-20,Merchandise
M001961,2025,5,15,1460.84,2025-03-15,Beverage
M001962,2021,5,15,880.94,2021-12-24,Sandwich
M001962,2022,9,9,1379.38,2022-12-17,Sandwich
M001962,2023,6,6,1556.38,2023-12-03,Beverage
M001962,2024,9,27,660.55,2024-12-04,Beverage
M001962,2025,7,14,390.76,2025-03-23,Merchandise
M001963,2021,14,14,3590.05,2021-12-11,Merchandise
M001963,2022,11,22,2800.94,2022-12-12,Merchandise
M001963,2023,12,12,2462.38,2023-12-02,Merchandise
M001963,2024,18,36,1061.0,2024-12-07,Dessert
M001964,2021,8,16,2100.65,2021-12-13,Beverage
M001964,2022,6,12,1713.75,2022-12-11,Pastry
M001964,2023,10,20,1211.14,2023-12-20,Pastry
M001964,2024,9,9,834.26,2024-12-15,Dessert
M001965,2023,5,5,1042.52,2023-12-26,Coffee
